,id,title,extract
1411,452076,Ferencváros TC (football),"Le Ferencvárosi Torna Club, souvent appelé Ferencváros, est un club de football hongrois issu du club omnisports Ferencváros TC. Créé en 1899 par Ferenc Springer, il est l'un des clubs les plus populaires du pays. Son nom est lié au 9e arrondissement de Budapest - ou Ferencváros -, dans lequel est situé son siège.
Au cours de son histoire, il a remporté 30 Championnats de Hongrie, 23 Coupes de Hongrie, six Supercoupes de Hongrie, deux Coupes de la Ligue hongroise, une Coupe des villes de foires (ancêtre de la Coupe UEFA) et deux Coupes Mitropa. Par ailleurs, le club a atteint la finale de la Coupe d'Europe des vainqueurs de coupe 1975 contre le Dynamo Kiev. Il s'agit du seul club hongrois à avoir conquis un titre continental."
1412,452249,Putsch de Moscou,"Le putsch de Moscou est le nom d'un coup d'État réalisé en août 1991 en Union soviétique par un groupe de tenants de la ligne « dure » au sein du Parti communiste de l'Union soviétique. Les putschistes déposèrent brièvement le dirigeant Mikhaïl Gorbatchev et tentèrent de prendre le contrôle du pays.
Les responsables du coup d'État étaient des communistes conservateurs considérant que le programme de réforme de Gorbatchev était allé trop loin et que le nouveau traité d'union qui venait juste d'être négocié dispersait trop le pouvoir du gouvernement central en faveur des républiques composant l'URSS. Le coup d'État échoua en trois jours, grâce notamment à l'opposition du président russe Boris Eltsine. Gorbatchev reprit ses fonctions mais ne parvint pas cependant à retrouver son autorité, étant désormais éclipsé par Eltsine. L'échec du putsch de Moscou accéléra le processus de dislocation de l'URSS, qui cessa d'exister à la fin de l'année."
1413,453891,Lutte suisse,"La lutte suisse (Schwingen) est une variante populaire suisse de lutte à la culotte qui se pratique en plein air, sur des zones circulaires couvertes de sciure de bois.
Elle est qualifiée, avec le hornuss et le lancer de la pierre d'Unspunnen, de sport national. Surtout pratiquée en Suisse alémanique, elle est connue en Suisse romande sous la dénomination de « lutte suisse »."
1414,454459,Île du Roi-Guillaume,"L'île du Roi-Guillaume (en anglais : King William Island, en Inuktitut: Qikiqtaq) est une île située dans le passage du Nord-Ouest, dans l'archipel arctique canadien, à 3,8 km au nord du continent. Elle fait partie du   territoire du Nunavut.
Elle a une superficie de 13 111 km2, faisant d'elle la 60e plus grande île du monde et la 15e du Canada. Sa population est de 1 064 habitants en 2006. À l'est, elle est séparée de la péninsule Boothia par le détroit de James Ross et le détroit de Rae. À l'ouest, le détroit de Victoria la sépare de l'île Victoria. Au sud, le détroit de Simpson la sépare de la péninsule Adelaide et au sud-ouest se trouve le golfe de la Reine-Maud.
La seule et unique agglomération de l'île est le hameau de Gjoa Haven. Sa population lors du recensement de 2011 était de 1279 habitants."
1415,454851,Air America (film),Air America est un film américain réalisé par Roger Spottiswoode en 1990.
1416,454855,Emploi,"Un emploi, en économie, consiste à utiliser des personnes actives de la population à des activités économiques. Il s'agit souvent d'un contrat passé entre deux parties, l’employeur et le salarié, pour la réalisation d’un travail contre une rémunération, par l’exercice d'une profession, ou bien pour un travailleur indépendant, la réalisation de multiples contrats implicites ou explicites dans le cadre de l’exercice d’une profession. Une personne bénévole n'occupe pas un emploi au sens strict du terme."
1417,455042,Boulevard Macdonald,Le boulevard Macdonald est un boulevard du 19e arrondissement de Paris. C'est un élément de la ceinture de boulevards extérieurs dits « boulevards des Maréchaux ».
1418,455480,David Soul,"David Richard Solberg dit David Soul est un acteur, chanteur, compositeur et interprète américain, né le 28 août 1943 à Chicago, (Illinois).
Il est connu pour son rôle du policier Kenneth « Hutch » Hutchinson (le blond) dans la célèbre série télévisée Starsky et Hutch de 1975 à 1979."
1419,456096,Bataille du Mont Gargan,"La bataille du mont Gargan opposa, du 18 juillet au 24 juillet 1944, des soldats allemands de la brigade Jesser, épaulés par des membres des 1re et 3e centaines de la 2e cohorte de la Milice française, aux maquis du mont Gargan (Limousin), commandés par Georges Guingouin (le « préfet du maquis »).
Du 18 au 24 juillet 1944, après le parachutage de 14 conteneurs d'armes par les forteresses volantes alliées, les francs-tireurs et partisans (FTP) du colonel Georges Guingouin, renforcés par des gardes mobiles et des éléments de l'école de la Garde mobile de Guéret passés à la Résistance, soit environ 3 500 hommes, se sont opposés sur les pentes du Mont Gargan à environ 4 800 assaillants composés de la colonne Jesser, forte de 2 500 hommes renforcée par d'autres unités allemandes et des miliciens français."
1420,458006,F91 Dudelange,"Le F91 Dudelange est un club luxembourgeois de football basé à Dudelange. Il évolue en Première division luxembourgeoise dont il est un des clubs phare depuis plusieurs années. Aussi, lors de la saison 2018-2019, le club est le premier club Luxembourgeois de l'histoire à jouer les phases de groupes en Europa League."
1421,459172,Ergotisme,"L’ergotisme est une maladie affectant l'humain ou les animaux herbivores qui résulte d'une intoxication par ingestion d’alcaloïdes produits par l'ergot du seigle (Claviceps purpurea) ou d'autres espèces du genre Claviceps. Ces champignons parasitent notamment le seigle, mais aussi d’autres céréales ainsi que des graminées fourragères. Plus récemment, l'ergotisme a pu être lié à l'administration de certains médicaments dérivés de l’ergoline.
Le malade atteint du « feu de Saint Antoine » que la gangrène des extrémités tuait ou transformait en démembré, était appelé ergotant. Une forme moins sévère de l'affection donnait au malade l'impression d'être dévoré par d'intenses sensations de brûlures, d'où le nom historiquement connu de la maladie sous le nom de mal des ardents, feu de saint Antoine, feu de saint Martial, peste de feu, feu sacré, feu d'enfer. L’intoxication par l’ergot est l'une des explications médicales et psychologiques de certains cas de sorcellerie ou de possession démoniaque.
De nos jours, l'ergotisme a disparu comme maladie humaine grâce aux techniques modernes de nettoyage des grains, mais reste une maladie dévastatrice dans le domaine vétérinaire."
1422,459670,Mario Kart,"Mario Kart est une série de jeux vidéo de course et de combat motorisé produite par Nintendo, adaptée de la série de jeux de plates-formes Super Mario. Débutée en 1992 par Super Mario Kart sur Super Nintendo, la série existe encore plus de vingt-cinq ans après avec Mario Kart 8 Deluxe sorti le 28 avril 2017 sur Nintendo Switch. Elle compte ainsi un total de huit opus sortis sur les principales consoles Nintendo, et trois titres « hors-série » développés sur borne d'arcade.
L'objectif principal de Mario Kart est simple : le joueur doit parcourir le plus rapidement possible des circuits, un certain nombre de fois, dans l'optique de franchir la ligne d'arrivée en premier. Les adversaires sont contrôlés soit par l'ordinateur, soit par d'autres joueurs. Pour se faciliter la tâche, le joueur a la possibilité d'utiliser de nombreux objets. Ceux-ci s'obtiennent en atteignant avec son véhicule des cubes dotés d'un « ? » nommés Boîtes à Objets. Les objets peuvent être offensifs, défensifs ou encore stratégiques, permettant au joueur de bénéficier d'une accélération supplémentaire, ou encore d'enjamber un obstacle pour gagner du temps au tour.
De plus, de nombreux modes de jeu supplémentaires ont été créés tout au long de la série, tels que la course en multijoueur et le mode Bataille dans lequel l'objectif est de crever les ballons accrochés au véhicule du joueur adverse, en l'atteignant à l'aide d'objets offensifs. Ce mode de jeu oppose les personnages dans des arènes qui ont la particularité de ne pas avoir de direction fixe, contrairement aux circuits. À l'intérieur, les joueurs y circulent donc librement.
Seuls six des personnages principaux de la série, Mario, Luigi, Peach, Toad, Yoshi et Bowser sont présents dans tous les épisodes de la série sans exception.
Cette série a reçu des critiques globalement très positives de la part de la presse spécialisée. Les sites de compilateurs de notes Metacritic et GameRankings accordent pour chaque épisode des moyennes situées entre 80 et 95 %. 
L'épisode ayant connu le plus grand succès en magasin est Mario Kart Wii (le sixième opus), avec 35 620 000 copies vendues à travers le monde. Le second est Mario Kart DS (le cinquième opus) avec 23 230 000 copies vendues."
1423,459961,Jonathan Pryce,"Jonathan Pryce /ˈd͡ʒɒnəθən pɹaɪs/, né la 1er juin 1947 à Holywell au Pays de Galles, est un acteur britannique rendu célèbre grâce à son rôle dans Brazil de Terry Gilliam."
1424,460663,Acide γ-aminobutyrique,"L'acide γ-aminobutyrique, souvent abrégé en GABA (de l'anglais gamma-aminobutyric acid), est le principal neurotransmetteur inhibiteur du système nerveux central chez les mammifères et les oiseaux. Chez les insectes, il est présent dans tout l'organisme. C'est un neuromodulateur reconnu comme étant inhibiteur chez l'adulte mais excitateur lors du développement embryonnaire humain. Il joue un rôle important chez l'adulte en empêchant l'excitation prolongée des neurones. Il possède par ailleurs un rôle neurotrophique, c'est-à-dire qu'il favorise la croissance de certains neurones.
Les effets inhibiteurs du GABA contrebalancent les effets excitateurs du glutamate. Un déséquilibre entre ces deux neurotransmetteurs est impliqué dans l'épilepsie et l'ischémie cérébrale. Sa formule brute est C4H9NO2."
1425,460715,Jean Castaneda,"Jean Castaneda, né le 20 mars 1957 à Saint-Étienne, est un footballeur puis entraîneur français. Il évolue au poste de gardien de but de la fin des années 1970 au début des années 1990."
1426,461777,SK Slavia Prague,"Le SK Slavia Prague (en tchèque : SK Slavia Praha) est un club tchèque de football basé à Prague. Fondé en 1892, il est l'un des clubs les plus titrés de République tchèque. 
Les joueurs du Slavia de Prague sont connus sous le surnom de Sešívaní, ce qui signifie les cousus. Ce surnom fait allusion au maillot initial de l'équipe du Slavia qui mêle deux moitiés, l'une rouge et l'autre blanche. La légende veut qu'une des sœurs d'un des joueurs du Slavia avait été chargée de coudre les maillots des joueurs à l'occasion de leur premier match et que celle-ci avait du tissu mais pas assez pour en faire des maillots monochromes. Elle a dû utiliser pour parfaire le maillot deux moitiés de tissus l'un de couleur blanche et l'autre rouge et les assembler en les cousant ensemble, d'où le nom les Maillots cousus."
